user_id,exer_id,score,knowledge_code
273,12,1,"[7, 8]"
13,20,1,"[2, 3, 5, 7]"
189,6,1,[7]
517,16,0,"[2, 7]"
183,13,0,"[2, 4, 5, 7]"
394,9,1,[2]
167,9,1,[2]
131,5,0,"[2, 4, 7, 8]"
128,11,1,"[2, 5, 7]"
188,3,0,"[4, 7]"
487,3,0,"[4, 7]"
349,13,0,"[2, 4, 5, 7]"
172,17,1,"[2, 5, 7]"
397,20,0,"[2, 3, 5, 7]"
424,4,0,"[2, 3, 5, 7]"
163,19,1,"[1, 2, 3, 5, 7]"
50,14,1,"[2, 7]"
187,18,0,"[2, 5, 6, 7]"
498,14,0,"[2, 7]"
188,17,0,"[2, 5, 7]"
223,18,1,"[2, 5, 6, 7]"
56,10,1,"[2, 5, 7, 8]"
530,11,0,"[2, 5, 7]"
179,3,1,"[4, 7]"
258,8,1,[7]
43,1,1,"[4, 6, 7]"
110,10,1,"[2, 5, 7, 8]"
342,12,0,"[7, 8]"
110,20,0,"[2, 3, 5, 7]"
472,9,1,[2]
438,7,1,"[1, 2, 7]"
469,16,1,"[2, 7]"
11,12,1,"[7, 8]"
477,17,0,"[2, 5, 7]"
162,14,1,"[2, 7]"
6,16,0,"[2, 7]"
509,20,0,"[2, 3, 5, 7]"
168,4,1,"[2, 3, 5, 7]"
396,1,1,"[4, 6, 7]"
76,15,0,"[1, 7]"
5,7,0,"[1, 2, 7]"
229,19,1,"[1, 2, 3, 5, 7]"
198,10,1,"[2, 5, 7, 8]"
18,13,0,"[2, 4, 5, 7]"
274,19,0,"[1, 2, 3, 5, 7]"
245,12,1,"[7, 8]"
96,2,1,"[4, 7]"
290,9,1,[2]
135,18,0,"[2, 5, 6, 7]"
79,17,1,"[2, 5, 7]"
18,18,0,"[2, 5, 6, 7]"
231,6,0,[7]
518,5,0,"[2, 4, 7, 8]"
345,1,0,"[4, 6, 7]"
521,15,0,"[1, 7]"
199,4,1,"[2, 3, 5, 7]"
519,14,0,"[2, 7]"
231,15,0,"[1, 7]"
368,11,1,"[2, 5, 7]"
33,8,1,[7]
523,14,0,"[2, 7]"
322,19,1,"[1, 2, 3, 5, 7]"
459,19,1,"[1, 2, 3, 5, 7]"
279,17,1,"[2, 5, 7]"
160,17,1,"[2, 5, 7]"
221,6,1,[7]
77,9,1,[2]
382,6,1,[7]
137,20,1,"[2, 3, 5, 7]"
260,17,1,"[2, 5, 7]"
461,9,1,[2]
350,1,1,"[4, 6, 7]"
277,14,1,"[2, 7]"
440,16,1,"[2, 7]"
76,1,0,"[4, 6, 7]"
253,14,0,"[2, 7]"
171,18,1,"[2, 5, 6, 7]"
80,19,1,"[1, 2, 3, 5, 7]"
514,11,0,"[2, 5, 7]"
227,16,0,"[2, 7]"
116,5,1,"[2, 4, 7, 8]"
334,13,0,"[2, 4, 5, 7]"
467,16,1,"[2, 7]"
457,4,1,"[2, 3, 5, 7]"
417,7,0,"[1, 2, 7]"
273,13,1,"[2, 4, 5, 7]"
519,4,1,"[2, 3, 5, 7]"
387,2,0,"[4, 7]"
28,18,0,"[2, 5, 6, 7]"
508,8,0,[7]
57,13,0,"[2, 4, 5, 7]"
298,18,1,"[2, 5, 6, 7]"
204,13,1,"[2, 4, 5, 7]"
428,14,1,"[2, 7]"
53,2,1,"[4, 7]"
201,7,1,"[1, 2, 7]"
174,5,0,"[2, 4, 7, 8]"
236,13,0,"[2, 4, 5, 7]"
399,1,0,"[4, 6, 7]"
351,7,1,"[1, 2, 7]"
280,18,1,"[2, 5, 6, 7]"
364,17,0,"[2, 5, 7]"
244,7,0,"[1, 2, 7]"
155,1,0,"[4, 6, 7]"
362,17,0,"[2, 5, 7]"
419,7,0,"[1, 2, 7]"
66,15,0,"[1, 7]"
189,3,1,"[4, 7]"
31,20,0,"[2, 3, 5, 7]"
56,6,1,[7]
74,2,1,"[4, 7]"
424,15,0,"[1, 7]"
355,16,1,"[2, 7]"
354,5,1,"[2, 4, 7, 8]"
483,9,1,[2]
1,6,0,[7]
136,17,1,"[2, 5, 7]"
153,20,1,"[2, 3, 5, 7]"
520,2,1,"[4, 7]"
254,9,1,[2]
145,4,0,"[2, 3, 5, 7]"
130,7,1,"[1, 2, 7]"
44,17,0,"[2, 5, 7]"
478,10,1,"[2, 5, 7, 8]"
103,3,0,"[4, 7]"
435,3,0,"[4, 7]"
252,6,1,[7]
286,14,0,"[2, 7]"
353,5,1,"[2, 4, 7, 8]"
234,17,1,"[2, 5, 7]"
233,6,1,[7]
262,19,1,"[1, 2, 3, 5, 7]"
275,8,1,[7]
252,3,1,"[4, 7]"
387,9,1,[2]
61,11,0,"[2, 5, 7]"
3,9,0,[2]
524,5,0,"[2, 4, 7, 8]"
345,12,0,"[7, 8]"
148,17,0,"[2, 5, 7]"
253,13,0,"[2, 4, 5, 7]"
194,15,0,"[1, 7]"
226,4,1,"[2, 3, 5, 7]"
107,19,0,"[1, 2, 3, 5, 7]"
515,7,0,"[1, 2, 7]"
238,17,1,"[2, 5, 7]"
358,2,1,"[4, 7]"
399,15,0,"[1, 7]"
280,14,1,"[2, 7]"
527,10,0,"[2, 5, 7, 8]"
371,1,1,"[4, 6, 7]"
213,17,1,"[2, 5, 7]"
60,15,1,"[1, 7]"
349,9,0,[2]
410,14,1,"[2, 7]"
514,10,0,"[2, 5, 7, 8]"
46,18,0,"[2, 5, 6, 7]"
393,13,0,"[2, 4, 5, 7]"
121,18,0,"[2, 5, 6, 7]"
79,20,1,"[2, 3, 5, 7]"
181,10,0,"[2, 5, 7, 8]"
67,19,1,"[1, 2, 3, 5, 7]"
321,1,1,"[4, 6, 7]"
249,10,0,"[2, 5, 7, 8]"
200,6,1,[7]
439,9,1,[2]
215,16,0,"[2, 7]"
385,7,0,"[1, 2, 7]"
258,14,1,"[2, 7]"
311,8,1,[7]
15,16,0,"[2, 7]"
192,4,1,"[2, 3, 5, 7]"
343,17,0,"[2, 5, 7]"
325,2,1,"[4, 7]"
275,1,1,"[4, 6, 7]"
17,14,0,"[2, 7]"
312,8,0,[7]
195,10,0,"[2, 5, 7, 8]"
530,10,0,"[2, 5, 7, 8]"
144,1,0,"[4, 6, 7]"
251,19,0,"[1, 2, 3, 5, 7]"
243,1,1,"[4, 6, 7]"
88,15,1,"[1, 7]"
322,9,1,[2]
464,11,1,"[2, 5, 7]"
202,8,1,[7]
58,20,0,"[2, 3, 5, 7]"
9,15,0,"[1, 7]"
395,19,0,"[1, 2, 3, 5, 7]"
180,8,1,[7]
113,17,0,"[2, 5, 7]"
438,8,1,[7]
37,14,1,"[2, 7]"
241,5,1,"[2, 4, 7, 8]"
242,17,1,"[2, 5, 7]"
243,16,1,"[2, 7]"
161,14,1,"[2, 7]"
503,17,0,"[2, 5, 7]"
407,4,0,"[2, 3, 5, 7]"
24,14,1,"[2, 7]"
424,19,0,"[1, 2, 3, 5, 7]"
433,15,1,"[1, 7]"
508,2,0,"[4, 7]"
469,11,0,"[2, 5, 7]"
120,2,0,"[4, 7]"
91,3,1,"[4, 7]"
528,7,0,"[1, 2, 7]"
2,18,1,"[2, 5, 6, 7]"
38,19,0,"[1, 2, 3, 5, 7]"
274,2,1,"[4, 7]"
186,4,1,"[2, 3, 5, 7]"
19,7,0,"[1, 2, 7]"
378,6,1,[7]
438,16,1,"[2, 7]"
385,14,1,"[2, 7]"
70,19,0,"[1, 2, 3, 5, 7]"
440,15,1,"[1, 7]"
444,16,1,"[2, 7]"
14,1,0,"[4, 6, 7]"
522,2,0,"[4, 7]"
207,10,0,"[2, 5, 7, 8]"
426,11,0,"[2, 5, 7]"
77,20,0,"[2, 3, 5, 7]"
61,18,0,"[2, 5, 6, 7]"
278,16,1,"[2, 7]"
383,14,1,"[2, 7]"
298,5,0,"[2, 4, 7, 8]"
388,5,1,"[2, 4, 7, 8]"
470,12,1,"[7, 8]"
416,19,0,"[1, 2, 3, 5, 7]"
201,15,1,"[1, 7]"
159,2,1,"[4, 7]"
124,6,1,[7]
173,10,1,"[2, 5, 7, 8]"
489,1,1,"[4, 6, 7]"
321,9,0,[2]
386,20,0,"[2, 3, 5, 7]"
26,3,0,"[4, 7]"
106,1,1,"[4, 6, 7]"
53,10,0,"[2, 5, 7, 8]"
322,7,0,"[1, 2, 7]"
117,18,0,"[2, 5, 6, 7]"
130,4,1,"[2, 3, 5, 7]"
149,18,1,"[2, 5, 6, 7]"
32,8,1,[7]
301,20,1,"[2, 3, 5, 7]"
225,3,1,"[4, 7]"
31,7,1,"[1, 2, 7]"
370,13,0,"[2, 4, 5, 7]"
182,20,0,"[2, 3, 5, 7]"
201,3,1,"[4, 7]"
285,19,1,"[1, 2, 3, 5, 7]"
302,13,1,"[2, 4, 5, 7]"
365,20,1,"[2, 3, 5, 7]"
310,15,0,"[1, 7]"
503,1,0,"[4, 6, 7]"
328,9,1,[2]
266,16,1,"[2, 7]"
39,13,1,"[2, 4, 5, 7]"
79,9,1,[2]
125,12,1,"[7, 8]"
57,19,1,"[1, 2, 3, 5, 7]"
478,1,1,"[4, 6, 7]"
224,15,0,"[1, 7]"
242,1,1,"[4, 6, 7]"
387,19,0,"[1, 2, 3, 5, 7]"
230,9,1,[2]
364,20,0,"[2, 3, 5, 7]"
21,12,1,"[7, 8]"
295,20,1,"[2, 3, 5, 7]"
52,1,1,"[4, 6, 7]"
386,9,1,[2]
359,1,1,"[4, 6, 7]"
142,8,1,[7]
268,13,0,"[2, 4, 5, 7]"
151,13,1,"[2, 4, 5, 7]"
528,4,1,"[2, 3, 5, 7]"
482,7,0,"[1, 2, 7]"
499,16,0,"[2, 7]"
404,13,0,"[2, 4, 5, 7]"
392,9,0,[2]
29,1,0,"[4, 6, 7]"
399,19,0,"[1, 2, 3, 5, 7]"
164,6,1,[7]
43,16,1,"[2, 7]"
466,15,1,"[1, 7]"
534,8,0,[7]
313,4,1,"[2, 3, 5, 7]"
370,11,1,"[2, 5, 7]"
415,20,0,"[2, 3, 5, 7]"
389,8,1,[7]
373,2,1,"[4, 7]"
148,6,0,[7]
442,17,0,"[2, 5, 7]"
190,14,1,"[2, 7]"
374,1,1,"[4, 6, 7]"
358,16,1,"[2, 7]"
523,13,0,"[2, 4, 5, 7]"
105,17,1,"[2, 5, 7]"
357,3,0,"[4, 7]"
153,16,1,"[2, 7]"
214,7,1,"[1, 2, 7]"
89,19,1,"[1, 2, 3, 5, 7]"
200,7,0,"[1, 2, 7]"
225,2,1,"[4, 7]"
406,11,0,"[2, 5, 7]"
370,19,1,"[1, 2, 3, 5, 7]"
316,19,0,"[1, 2, 3, 5, 7]"
170,16,0,"[2, 7]"
403,6,1,[7]
505,5,0,"[2, 4, 7, 8]"
15,13,0,"[2, 4, 5, 7]"
382,2,1,"[4, 7]"
267,7,1,"[1, 2, 7]"
534,10,0,"[2, 5, 7, 8]"
508,14,1,"[2, 7]"
55,10,0,"[2, 5, 7, 8]"
139,15,0,"[1, 7]"
114,13,0,"[2, 4, 5, 7]"
123,8,0,[7]
111,19,0,"[1, 2, 3, 5, 7]"
523,11,0,"[2, 5, 7]"
438,5,0,"[2, 4, 7, 8]"
35,5,1,"[2, 4, 7, 8]"
373,1,0,"[4, 6, 7]"
132,11,1,"[2, 5, 7]"
263,19,0,"[1, 2, 3, 5, 7]"
444,4,0,"[2, 3, 5, 7]"
467,9,1,[2]
106,6,1,[7]
384,1,1,"[4, 6, 7]"
496,18,1,"[2, 5, 6, 7]"
308,9,1,[2]
465,15,0,"[1, 7]"
298,7,1,"[1, 2, 7]"
101,2,0,"[4, 7]"
402,2,1,"[4, 7]"
22,11,1,"[2, 5, 7]"
58,3,0,"[4, 7]"
352,17,0,"[2, 5, 7]"
534,20,0,"[2, 3, 5, 7]"
339,3,1,"[4, 7]"
25,12,1,"[7, 8]"
124,5,1,"[2, 4, 7, 8]"
275,18,1,"[2, 5, 6, 7]"
319,1,1,"[4, 6, 7]"
3,11,0,"[2, 5, 7]"
522,9,0,[2]
292,14,1,"[2, 7]"
301,3,1,"[4, 7]"
199,17,1,"[2, 5, 7]"
501,13,0,"[2, 4, 5, 7]"
435,13,0,"[2, 4, 5, 7]"
145,5,0,"[2, 4, 7, 8]"
343,18,0,"[2, 5, 6, 7]"
200,20,0,"[2, 3, 5, 7]"
45,15,1,"[1, 7]"
192,13,0,"[2, 4, 5, 7]"
24,5,0,"[2, 4, 7, 8]"
459,12,1,"[7, 8]"
69,2,0,"[4, 7]"
351,19,1,"[1, 2, 3, 5, 7]"
45,1,1,"[4, 6, 7]"
235,6,1,[7]
487,13,0,"[2, 4, 5, 7]"
20,2,0,"[4, 7]"
77,2,1,"[4, 7]"
132,7,0,"[1, 2, 7]"
258,5,1,"[2, 4, 7, 8]"
486,18,1,"[2, 5, 6, 7]"
446,15,0,"[1, 7]"
37,5,0,"[2, 4, 7, 8]"
331,6,1,[7]
45,17,1,"[2, 5, 7]"
48,15,0,"[1, 7]"
513,11,1,"[2, 5, 7]"
509,4,1,"[2, 3, 5, 7]"
491,5,0,"[2, 4, 7, 8]"
317,9,1,[2]
440,14,1,"[2, 7]"
426,5,0,"[2, 4, 7, 8]"
163,10,1,"[2, 5, 7, 8]"
14,7,0,"[1, 2, 7]"
59,1,0,"[4, 6, 7]"
455,17,1,"[2, 5, 7]"
278,14,1,"[2, 7]"
519,15,0,"[1, 7]"
154,8,1,[7]
38,17,0,"[2, 5, 7]"
526,1,0,"[4, 6, 7]"
252,4,0,"[2, 3, 5, 7]"
304,5,1,"[2, 4, 7, 8]"
121,14,0,"[2, 7]"
290,13,1,"[2, 4, 5, 7]"
490,15,0,"[1, 7]"
90,6,1,[7]
348,2,1,"[4, 7]"
53,11,0,"[2, 5, 7]"
312,18,0,"[2, 5, 6, 7]"
497,12,0,"[7, 8]"
51,12,0,"[7, 8]"
249,3,0,"[4, 7]"
514,7,0,"[1, 2, 7]"
206,6,1,[7]
214,16,1,"[2, 7]"
263,3,0,"[4, 7]"
216,4,1,"[2, 3, 5, 7]"
428,15,0,"[1, 7]"
57,15,1,"[1, 7]"
160,18,1,"[2, 5, 6, 7]"
143,6,1,[7]
216,20,1,"[2, 3, 5, 7]"
421,11,0,"[2, 5, 7]"
33,1,1,"[4, 6, 7]"
348,7,1,"[1, 2, 7]"
495,2,0,"[4, 7]"
504,2,0,"[4, 7]"
191,13,1,"[2, 4, 5, 7]"
481,18,1,"[2, 5, 6, 7]"
369,10,1,"[2, 5, 7, 8]"
121,6,0,[7]
294,8,0,[7]
78,2,1,"[4, 7]"
19,8,0,[7]
269,14,1,"[2, 7]"
162,17,1,"[2, 5, 7]"
310,8,1,[7]
5,10,0,"[2, 5, 7, 8]"
55,11,1,"[2, 5, 7]"
175,16,1,"[2, 7]"
275,6,1,[7]
506,15,0,"[1, 7]"
250,11,0,"[2, 5, 7]"
16,7,0,"[1, 2, 7]"
375,13,0,"[2, 4, 5, 7]"
482,1,0,"[4, 6, 7]"
263,17,0,"[2, 5, 7]"
37,7,0,"[1, 2, 7]"
356,8,1,[7]
304,2,1,"[4, 7]"
218,14,1,"[2, 7]"
443,13,0,"[2, 4, 5, 7]"
479,8,0,[7]
244,11,0,"[2, 5, 7]"
21,15,0,"[1, 7]"
159,15,1,"[1, 7]"
93,11,1,"[2, 5, 7]"
413,9,1,[2]
234,15,1,"[1, 7]"
84,9,0,[2]
81,17,0,"[2, 5, 7]"
340,9,1,[2]
389,13,0,"[2, 4, 5, 7]"
286,11,0,"[2, 5, 7]"
407,16,1,"[2, 7]"
393,17,0,"[2, 5, 7]"
79,6,1,[7]
140,16,1,"[2, 7]"
288,11,1,"[2, 5, 7]"
4,3,1,"[4, 7]"
535,3,1,"[4, 7]"
482,2,0,"[4, 7]"
324,9,0,[2]
357,8,1,[7]
232,13,0,"[2, 4, 5, 7]"
227,17,0,"[2, 5, 7]"
224,8,0,[7]
116,3,1,"[4, 7]"
495,5,0,"[2, 4, 7, 8]"
454,12,0,"[7, 8]"
449,13,0,"[2, 4, 5, 7]"
443,10,0,"[2, 5, 7, 8]"
274,15,0,"[1, 7]"
262,8,1,[7]
19,4,0,"[2, 3, 5, 7]"
256,10,1,"[2, 5, 7, 8]"
261,20,0,"[2, 3, 5, 7]"
290,6,1,[7]
23,18,1,"[2, 5, 6, 7]"
104,19,1,"[1, 2, 3, 5, 7]"
507,20,0,"[2, 3, 5, 7]"
402,3,1,"[4, 7]"
150,6,1,[7]
500,2,0,"[4, 7]"
42,4,1,"[2, 3, 5, 7]"
498,18,0,"[2, 5, 6, 7]"
97,5,1,"[2, 4, 7, 8]"
287,2,1,"[4, 7]"
309,18,0,"[2, 5, 6, 7]"
139,3,0,"[4, 7]"
158,4,1,"[2, 3, 5, 7]"
143,13,0,"[2, 4, 5, 7]"
111,10,0,"[2, 5, 7, 8]"
133,19,0,"[1, 2, 3, 5, 7]"
111,20,0,"[2, 3, 5, 7]"
410,13,1,"[2, 4, 5, 7]"
418,3,0,"[4, 7]"
10,11,0,"[2, 5, 7]"
159,12,1,"[7, 8]"
8,7,0,"[1, 2, 7]"
212,11,0,"[2, 5, 7]"
461,3,1,"[4, 7]"
152,2,0,"[4, 7]"
131,7,0,"[1, 2, 7]"
23,9,1,[2]
159,9,1,[2]
279,15,1,"[1, 7]"
522,20,0,"[2, 3, 5, 7]"
335,5,1,"[2, 4, 7, 8]"
511,12,1,"[7, 8]"
51,5,1,"[2, 4, 7, 8]"
383,3,1,"[4, 7]"
178,6,1,[7]
295,1,1,"[4, 6, 7]"
424,13,0,"[2, 4, 5, 7]"
374,12,1,"[7, 8]"
355,15,0,"[1, 7]"
227,4,0,"[2, 3, 5, 7]"
154,19,1,"[1, 2, 3, 5, 7]"
299,5,0,"[2, 4, 7, 8]"
42,18,1,"[2, 5, 6, 7]"
27,5,1,"[2, 4, 7, 8]"
451,20,0,"[2, 3, 5, 7]"
214,10,1,"[2, 5, 7, 8]"
180,19,1,"[1, 2, 3, 5, 7]"
526,14,0,"[2, 7]"
326,17,0,"[2, 5, 7]"
25,4,1,"[2, 3, 5, 7]"
465,4,0,"[2, 3, 5, 7]"
168,10,1,"[2, 5, 7, 8]"
134,3,0,"[4, 7]"
479,16,1,"[2, 7]"
535,9,1,[2]
348,20,0,"[2, 3, 5, 7]"
240,17,0,"[2, 5, 7]"
289,1,1,"[4, 6, 7]"
22,8,1,[7]
167,5,0,"[2, 4, 7, 8]"
498,4,0,"[2, 3, 5, 7]"
362,2,1,"[4, 7]"
338,8,1,[7]
231,18,0,"[2, 5, 6, 7]"
263,18,1,"[2, 5, 6, 7]"
366,3,1,"[4, 7]"
393,3,0,"[4, 7]"
3,13,0,"[2, 4, 5, 7]"
288,19,0,"[1, 2, 3, 5, 7]"
500,16,1,"[2, 7]"
304,19,0,"[1, 2, 3, 5, 7]"
352,10,0,"[2, 5, 7, 8]"
31,11,1,"[2, 5, 7]"
44,5,0,"[2, 4, 7, 8]"
499,18,0,"[2, 5, 6, 7]"
523,19,0,"[1, 2, 3, 5, 7]"
467,20,0,"[2, 3, 5, 7]"
249,19,0,"[1, 2, 3, 5, 7]"
146,19,1,"[1, 2, 3, 5, 7]"
72,11,0,"[2, 5, 7]"
158,10,1,"[2, 5, 7, 8]"
517,2,0,"[4, 7]"
164,12,1,"[7, 8]"
463,14,0,"[2, 7]"
76,7,0,"[1, 2, 7]"
459,3,1,"[4, 7]"
449,4,1,"[2, 3, 5, 7]"
523,5,0,"[2, 4, 7, 8]"
371,7,0,"[1, 2, 7]"
80,4,1,"[2, 3, 5, 7]"
533,12,1,"[7, 8]"
55,2,0,"[4, 7]"
116,1,0,"[4, 6, 7]"
38,20,0,"[2, 3, 5, 7]"
58,6,0,[7]
203,14,1,"[2, 7]"
28,6,0,[7]
467,8,1,[7]
477,9,0,[2]
12,9,1,[2]
524,18,0,"[2, 5, 6, 7]"
137,14,1,"[2, 7]"
395,9,1,[2]
515,9,0,[2]
272,14,1,"[2, 7]"
165,8,0,[7]
110,6,1,[7]
331,15,0,"[1, 7]"
441,17,0,"[2, 5, 7]"
455,6,0,[7]
161,2,1,"[4, 7]"
255,15,0,"[1, 7]"
239,18,1,"[2, 5, 6, 7]"
485,16,1,"[2, 7]"
50,11,1,"[2, 5, 7]"
97,11,1,"[2, 5, 7]"
263,4,0,"[2, 3, 5, 7]"
125,7,0,"[1, 2, 7]"
224,11,0,"[2, 5, 7]"
463,12,1,"[7, 8]"
507,1,0,"[4, 6, 7]"
283,13,0,"[2, 4, 5, 7]"
361,10,1,"[2, 5, 7, 8]"
288,9,1,[2]
26,5,0,"[2, 4, 7, 8]"
485,13,0,"[2, 4, 5, 7]"
369,14,1,"[2, 7]"
356,13,0,"[2, 4, 5, 7]"
135,1,0,"[4, 6, 7]"
270,2,1,"[4, 7]"
426,2,0,"[4, 7]"
275,12,1,"[7, 8]"
273,19,1,"[1, 2, 3, 5, 7]"
45,6,1,[7]
512,4,0,"[2, 3, 5, 7]"
234,14,1,"[2, 7]"
403,1,1,"[4, 6, 7]"
359,2,1,"[4, 7]"
161,5,1,"[2, 4, 7, 8]"
370,3,1,"[4, 7]"
315,3,1,"[4, 7]"
359,17,1,"[2, 5, 7]"
118,18,1,"[2, 5, 6, 7]"
277,6,1,[7]
91,15,1,"[1, 7]"
88,2,0,"[4, 7]"
151,5,1,"[2, 4, 7, 8]"
319,6,1,[7]
333,15,0,"[1, 7]"
120,18,0,"[2, 5, 6, 7]"
471,20,0,"[2, 3, 5, 7]"
379,16,1,"[2, 7]"
38,13,0,"[2, 4, 5, 7]"
111,5,0,"[2, 4, 7, 8]"
46,14,1,"[2, 7]"
153,12,1,"[7, 8]"
68,4,0,"[2, 3, 5, 7]"
144,13,0,"[2, 4, 5, 7]"
410,19,1,"[1, 2, 3, 5, 7]"
465,19,0,"[1, 2, 3, 5, 7]"
221,14,1,"[2, 7]"
133,3,0,"[4, 7]"
311,16,1,"[2, 7]"
167,19,0,"[1, 2, 3, 5, 7]"
418,6,1,[7]
175,9,1,[2]
216,1,1,"[4, 6, 7]"
253,1,0,"[4, 6, 7]"
135,7,0,"[1, 2, 7]"
113,13,0,"[2, 4, 5, 7]"
33,5,1,"[2, 4, 7, 8]"
423,7,0,"[1, 2, 7]"
473,3,1,"[4, 7]"
211,8,1,[7]
457,2,1,"[4, 7]"
83,11,0,"[2, 5, 7]"
196,10,1,"[2, 5, 7, 8]"
212,14,1,"[2, 7]"
469,13,0,"[2, 4, 5, 7]"
332,5,0,"[2, 4, 7, 8]"
52,6,1,[7]
161,4,1,"[2, 3, 5, 7]"
426,7,0,"[1, 2, 7]"
283,14,1,"[2, 7]"
248,4,1,"[2, 3, 5, 7]"
34,8,1,[7]
127,20,1,"[2, 3, 5, 7]"
200,11,0,"[2, 5, 7]"
533,19,0,"[1, 2, 3, 5, 7]"
436,4,1,"[2, 3, 5, 7]"
32,10,1,"[2, 5, 7, 8]"
58,17,0,"[2, 5, 7]"
174,11,0,"[2, 5, 7]"
454,1,0,"[4, 6, 7]"
240,18,0,"[2, 5, 6, 7]"
31,18,1,"[2, 5, 6, 7]"
339,16,1,"[2, 7]"
53,4,0,"[2, 3, 5, 7]"
359,16,1,"[2, 7]"
300,17,1,"[2, 5, 7]"
224,6,0,[7]
74,4,0,"[2, 3, 5, 7]"
479,14,1,"[2, 7]"
280,15,1,"[1, 7]"
427,8,0,[7]
314,7,0,"[1, 2, 7]"
42,1,1,"[4, 6, 7]"
152,5,1,"[2, 4, 7, 8]"
380,4,0,"[2, 3, 5, 7]"
219,15,1,"[1, 7]"
531,13,0,"[2, 4, 5, 7]"
188,18,0,"[2, 5, 6, 7]"
129,10,1,"[2, 5, 7, 8]"
246,10,0,"[2, 5, 7, 8]"
473,13,0,"[2, 4, 5, 7]"
123,10,0,"[2, 5, 7, 8]"
384,15,1,"[1, 7]"
237,13,0,"[2, 4, 5, 7]"
134,12,0,"[7, 8]"
512,16,1,"[2, 7]"
406,13,0,"[2, 4, 5, 7]"
289,10,0,"[2, 5, 7, 8]"
229,13,1,"[2, 4, 5, 7]"
244,19,0,"[1, 2, 3, 5, 7]"
451,7,0,"[1, 2, 7]"
87,1,1,"[4, 6, 7]"
191,4,1,"[2, 3, 5, 7]"
329,10,0,"[2, 5, 7, 8]"
435,2,0,"[4, 7]"
99,9,0,[2]
233,15,0,"[1, 7]"
59,6,1,[7]
183,14,1,"[2, 7]"
432,3,1,"[4, 7]"
453,12,1,"[7, 8]"
134,6,0,[7]
292,13,0,"[2, 4, 5, 7]"
38,8,1,[7]
8,17,0,"[2, 5, 7]"
283,19,1,"[1, 2, 3, 5, 7]"
56,9,1,[2]
479,12,1,"[7, 8]"
515,3,0,"[4, 7]"
169,19,1,"[1, 2, 3, 5, 7]"
412,17,0,"[2, 5, 7]"
511,3,0,"[4, 7]"
472,19,0,"[1, 2, 3, 5, 7]"
49,7,0,"[1, 2, 7]"
409,8,1,[7]
290,20,1,"[2, 3, 5, 7]"
141,2,1,"[4, 7]"
128,19,1,"[1, 2, 3, 5, 7]"
272,19,0,"[1, 2, 3, 5, 7]"
190,1,1,"[4, 6, 7]"
406,8,1,[7]
417,13,0,"[2, 4, 5, 7]"
499,4,1,"[2, 3, 5, 7]"
359,10,0,"[2, 5, 7, 8]"
361,13,1,"[2, 4, 5, 7]"
210,11,1,"[2, 5, 7]"
361,1,0,"[4, 6, 7]"
306,2,1,"[4, 7]"
231,14,0,"[2, 7]"
496,16,1,"[2, 7]"
347,15,0,"[1, 7]"
149,9,1,[2]
203,6,1,[7]
124,17,1,"[2, 5, 7]"
42,14,1,"[2, 7]"
330,12,1,"[7, 8]"
241,8,1,[7]
107,4,1,"[2, 3, 5, 7]"
247,14,1,"[2, 7]"
229,12,1,"[7, 8]"
236,16,0,"[2, 7]"
251,13,0,"[2, 4, 5, 7]"
65,14,1,"[2, 7]"
172,1,0,"[4, 6, 7]"
233,4,0,"[2, 3, 5, 7]"
325,3,1,"[4, 7]"
462,18,0,"[2, 5, 6, 7]"
200,1,1,"[4, 6, 7]"
66,19,0,"[1, 2, 3, 5, 7]"
126,4,1,"[2, 3, 5, 7]"
88,1,1,"[4, 6, 7]"
289,2,1,"[4, 7]"
258,9,1,[2]
262,12,1,"[7, 8]"
248,13,1,"[2, 4, 5, 7]"
130,14,1,"[2, 7]"
472,3,1,"[4, 7]"
471,15,1,"[1, 7]"
514,20,0,"[2, 3, 5, 7]"
312,6,0,[7]
326,19,0,"[1, 2, 3, 5, 7]"
272,18,1,"[2, 5, 6, 7]"
171,10,0,"[2, 5, 7, 8]"
4,16,1,"[2, 7]"
41,20,0,"[2, 3, 5, 7]"
231,13,0,"[2, 4, 5, 7]"
417,20,0,"[2, 3, 5, 7]"
234,3,0,"[4, 7]"
270,17,1,"[2, 5, 7]"
240,10,0,"[2, 5, 7, 8]"
508,16,1,"[2, 7]"
361,6,1,[7]
75,9,0,[2]
115,16,1,"[2, 7]"
84,3,1,"[4, 7]"
347,1,0,"[4, 6, 7]"
356,1,1,"[4, 6, 7]"
75,4,0,"[2, 3, 5, 7]"
15,7,0,"[1, 2, 7]"
18,20,0,"[2, 3, 5, 7]"
382,15,0,"[1, 7]"
377,7,0,"[1, 2, 7]"
506,19,0,"[1, 2, 3, 5, 7]"
406,17,0,"[2, 5, 7]"
411,10,0,"[2, 5, 7, 8]"
159,11,0,"[2, 5, 7]"
46,13,0,"[2, 4, 5, 7]"
422,5,0,"[2, 4, 7, 8]"
310,18,1,"[2, 5, 6, 7]"
111,6,1,[7]
475,19,0,"[1, 2, 3, 5, 7]"
302,1,1,"[4, 6, 7]"
180,5,1,"[2, 4, 7, 8]"
306,5,1,"[2, 4, 7, 8]"
392,13,0,"[2, 4, 5, 7]"
50,8,1,[7]
452,14,1,"[2, 7]"
19,10,0,"[2, 5, 7, 8]"
